Date,Parameter,Value
3/5/2017 12:00:00 AM,Level,0.821
3/6/2017 12:00:00 AM,Discharge,0.698
3/6/2017 12:00:00 AM,Level,0.819
3/7/2017 12:00:00 AM,Discharge,0.687
3/7/2017 12:00:00 AM,Level,0.817
3/8/2017 12:00:00 AM,Discharge,0.682
3/8/2017 12:00:00 AM,Level,0.817
3/9/2017 12:00:00 AM,Discharge,0.673
3/9/2017 12:00:00 AM,Level,0.815
3/10/2017 12:00:00 AM,Discharge,0.675
3/10/2017 12:00:00 AM,Level,0.815
3/11/2017 12:00:00 AM,Discharge,0.656
3/11/2017 12:00:00 AM,Level,0.812
3/12/2017 12:00:00 AM,Discharge,0.645
3/12/2017 12:00:00 AM,Level,0.811
3/13/2017 12:00:00 AM,Discharge,0.67
3/13/2017 12:00:00 AM,Level,0.815
3/14/2017 12:00:00 AM,Discharge,0.909
3/14/2017 12:00:00 AM,Level,0.849
3/15/2017 12:00:00 AM,Discharge,1.01
3/15/2017 12:00:00 AM,Level,0.865
3/16/2017 12:00:00 AM,Discharge,0.9
3/16/2017 12:00:00 AM,Level,0.85
3/17/2017 12:00:00 AM,Discharge,0.868
3/17/2017 12:00:00 AM,Level,0.845
3/18/2017 12:00:00 AM,Discharge,0.939
3/18/2017 12:00:00 AM,Level,0.855
3/19/2017 12:00:00 AM,Discharge,0.921
3/19/2017 12:00:00 AM,Level,0.853
3/20/2017 12:00:00 AM,Discharge,0.896
3/20/2017 12:00:00 AM,Level,0.849
3/21/2017 12:00:00 AM,Discharge,0.909
3/21/2017 12:00:00 AM,Level,0.851
3/22/2017 12:00:00 AM,Discharge,0.944
3/22/2017 12:00:00 AM,Level,0.856
3/23/2017 12:00:00 AM,Discharge,0.946
3/23/2017 12:00:00 AM,Level,0.856
3/24/2017 12:00:00 AM,Discharge,0.981
3/24/2017 12:00:00 AM,Level,0.861
3/25/2017 12:00:00 AM,Discharge,0.993
3/25/2017 12:00:00 AM,Level,0.863
3/26/2017 12:00:00 AM,Discharge,0.997
3/26/2017 12:00:00 AM,Level,0.863
3/27/2017 12:00:00 AM,Discharge,1.02
3/27/2017 12:00:00 AM,Level,0.866
3/28/2017 12:00:00 AM,Discharge,1.03
3/28/2017 12:00:00 AM,Level,0.868
3/29/2017 12:00:00 AM,Discharge,1.09
3/29/2017 12:00:00 AM,Level,0.876
3/30/2017 12:00:00 AM,Discharge,1.19
3/30/2017 12:00:00 AM,Level,0.889
3/31/2017 12:00:00 AM,Discharge,1.22
3/31/2017 12:00:00 AM,Level,0.893
4/1/2017 12:00:00 AM,Discharge,1.25
4/1/2017 12:00:00 AM,Level,0.896
4/2/2017 12:00:00 AM,Discharge,1.32
4/2/2017 12:00:00 AM,Level,0.906
4/3/2017 12:00:00 AM,Discharge,1.34
4/3/2017 12:00:00 AM,Level,0.909
4/4/2017 12:00:00 AM,Discharge,1.37
4/4/2017 12:00:00 AM,Level,0.913
4/5/2017 12:00:00 AM,Discharge,1.42
4/5/2017 12:00:00 AM,Level,0.919
4/6/2017 12:00:00 AM,Discharge,1.49
4/6/2017 12:00:00 AM,Level,0.928
4/7/2017 12:00:00 AM,Discharge,1.61
4/7/2017 12:00:00 AM,Level,0.944
4/8/2017 12:00:00 AM,Discharge,1.71
4/8/2017 12:00:00 AM,Level,0.955
4/9/2017 12:00:00 AM,Discharge,1.77
4/9/2017 12:00:00 AM,Level,0.962
4/10/2017 12:00:00 AM,Discharge,1.85
4/10/2017 12:00:00 AM,Level,0.972
4/11/2017 12:00:00 AM,Discharge,2.02
4/11/2017 12:00:00 AM,Level,0.992
4/12/2017 12:00:00 AM,Discharge,2.21
4/12/2017 12:00:00 AM,Level,1.012
4/13/2017 12:00:00 AM,Discharge,2.39
4/13/2017 12:00:00 AM,Level,1.03
4/14/2017 12:00:00 AM,Discharge,2.53
4/14/2017 12:00:00 AM,Level,1.043
4/15/2017 12:00:00 AM,Discharge,2.7
4/15/2017 12:00:00 AM,Level,1.06
4/16/2017 12:00:00 AM,Discharge,2.96
4/16/2017 12:00:00 AM,Level,1.083
4/17/2017 12:00:00 AM,Discharge,3.26
4/17/2017 12:00:00 AM,Level,1.111
4/18/2017 12:00:00 AM,Discharge,3.82
4/18/2017 12:00:00 AM,Level,1.158
4/19/2017 12:00:00 AM,Discharge,4.72
4/19/2017 12:00:00 AM,Level,1.228
4/20/2017 12:00:00 AM,Discharge,6.61
4/20/2017 12:00:00 AM,Level,1.362
4/21/2017 12:00:00 AM,Discharge,9.08
4/21/2017 12:00:00 AM,Level,1.515
4/22/2017 12:00:00 AM,Discharge,12.1
4/22/2017 12:00:00 AM,Level,1.682
4/23/2017 12:00:00 AM,Discharge,14
4/23/2017 12:00:00 AM,Level,1.779
4/24/2017 12:00:00 AM,Discharge,16.9
4/24/2017 12:00:00 AM,Level,1.918
4/25/2017 12:00:00 AM,Discharge,17.2
4/25/2017 12:00:00 AM,Level,1.933
4/26/2017 12:00:00 AM,Discharge,17.2
4/26/2017 12:00:00 AM,Level,1.935
4/27/2017 12:00:00 AM,Discharge,17.9
4/27/2017 12:00:00 AM,Level,1.964
4/28/2017 12:00:00 AM,Discharge,18
4/28/2017 12:00:00 AM,Level,1.971
4/29/2017 12:00:00 AM,Discharge,18.1
4/29/2017 12:00:00 AM,Level,1.975
4/30/2017 12:00:00 AM,Discharge,17.8
4/30/2017 12:00:00 AM,Level,1.962
5/1/2017 12:00:00 AM,Discharge,17.8
5/1/2017 12:00:00 AM,Level,1.963
5/2/2017 12:00:00 AM,Discharge,17.6
5/2/2017 12:00:00 AM,Level,1.952
5/3/2017 12:00:00 AM,Discharge,18.4
5/3/2017 12:00:00 AM,Level,1.987
5/4/2017 12:00:00 AM,Discharge,19.7
5/4/2017 12:00:00 AM,Level,2.043
5/5/2017 12:00:00 AM,Discharge,26.4
5/5/2017 12:00:00 AM,Level,2.293
5/6/2017 12:00:00 AM,Discharge,33.2
5/6/2017 12:00:00 AM,Level,2.389
5/7/2017 12:00:00 AM,Discharge,33.9
5/7/2017 12:00:00 AM,Level,2.396
5/8/2017 12:00:00 AM,Discharge,34
5/8/2017 12:00:00 AM,Level,2.398
5/9/2017 12:00:00 AM,Discharge,31.5
5/9/2017 12:00:00 AM,Level,2.329
5/10/2017 12:00:00 AM,Discharge,27.3
5/10/2017 12:00:00 AM,Level,2.205
5/11/2017 12:00:00 AM,Discharge,24.7
5/11/2017 12:00:00 AM,Level,2.125
5/12/2017 12:00:00 AM,Discharge,22.7
5/12/2017 12:00:00 AM,Level,2.059
5/13/2017 12:00:00 AM,Discharge,20.3
5/13/2017 12:00:00 AM,Level,1.978
5/14/2017 12:00:00 AM,Discharge,20.4
5/14/2017 12:00:00 AM,Level,1.982
5/15/2017 12:00:00 AM,Discharge,20.7
5/15/2017 12:00:00 AM,Level,1.993
5/16/2017 12:00:00 AM,Discharge,19
5/16/2017 12:00:00 AM,Level,1.932
5/17/2017 12:00:00 AM,Discharge,17.5
5/17/2017 12:00:00 AM,Level,1.874
5/18/2017 12:00:00 AM,Discharge,16.1
5/18/2017 12:00:00 AM,Level,1.821
5/19/2017 12:00:00 AM,Discharge,14.5
5/19/2017 12:00:00 AM,Level,1.756
5/20/2017 12:00:00 AM,Discharge,14
5/20/2017 12:00:00 AM,Level,1.732
5/21/2017 12:00:00 AM,Discharge,13.3
5/21/2017 12:00:00 AM,Level,1.703
5/22/2017 12:00:00 AM,Discharge,12.3
5/22/2017 12:00:00 AM,Level,1.66
5/23/2017 12:00:00 AM,Discharge,11.9
5/23/2017 12:00:00 AM,Level,1.64
5/24/2017 12:00:00 AM,Discharge,12.1
5/24/2017 12:00:00 AM,Level,1.647
5/25/2017 12:00:00 AM,Discharge,12.5
5/25/2017 12:00:00 AM,Level,1.666
5/26/2017 12:00:00 AM,Discharge,12.6
5/26/2017 12:00:00 AM,Level,1.674
5/27/2017 12:00:00 AM,Discharge,13
5/27/2017 12:00:00 AM,Level,1.691
5/28/2017 12:00:00 AM,Discharge,12.5
5/28/2017 12:00:00 AM,Level,1.669
5/29/2017 12:00:00 AM,Discharge,11.7
5/29/2017 12:00:00 AM,Level,1.628
5/30/2017 12:00:00 AM,Discharge,10.7
5/30/2017 12:00:00 AM,Level,1.581
5/31/2017 12:00:00 AM,Discharge,10.1
5/31/2017 12:00:00 AM,Level,1.55
6/1/2017 12:00:00 AM,Discharge,9.16
6/1/2017 12:00:00 AM,Level,1.503
6/2/2017 12:00:00 AM,Discharge,8.28
6/2/2017 12:00:00 AM,Level,1.455
6/3/2017 12:00:00 AM,Discharge,7.22
6/3/2017 12:00:00 AM,Level,1.393
6/4/2017 12:00:00 AM,Discharge,7.06
6/4/2017 12:00:00 AM,Level,1.383
6/5/2017 12:00:00 AM,Discharge,6.47
6/5/2017 12:00:00 AM,Level,1.346
6/6/2017 12:00:00 AM,Discharge,5.9
6/6/2017 12:00:00 AM,Level,1.309
6/7/2017 12:00:00 AM,Discharge,5.39
6/7/2017 12:00:00 AM,Level,1.273
6/8/2017 12:00:00 AM,Discharge,5.01
6/8/2017 12:00:00 AM,Level,1.247
6/9/2017 12:00:00 AM,Discharge,4.73
6/9/2017 12:00:00 AM,Level,1.225
6/10/2017 12:00:00 AM,Discharge,4.36
6/10/2017 12:00:00 AM,Level,1.197
6/11/2017 12:00:00 AM,Discharge,4.08
6/11/2017 12:00:00 AM,Level,1.174
6/12/2017 12:00:00 AM,Discharge,3.81
6/12/2017 12:00:00 AM,Level,1.152
6/13/2017 12:00:00 AM,Discharge,3.65
6/13/2017 12:00:00 AM,Level,1.139
6/14/2017 12:00:00 AM,Discharge,3.42
6/14/2017 12:00:00 AM,Level,1.118
6/15/2017 12:00:00 AM,Discharge,3.3
6/15/2017 12:00:00 AM,Level,1.107
6/16/2017 12:00:00 AM,Discharge,3.09
6/16/2017 12:00:00 AM,Level,1.088
6/17/2017 12:00:00 AM,Discharge,2.93
6/17/2017 12:00:00 AM,Level,1.072
6/18/2017 12:00:00 AM,Discharge,2.74
6/18/2017 12:00:00 AM,Level,1.055
6/19/2017 12:00:00 AM,Discharge,2.6
6/19/2017 12:00:00 AM,Level,1.04
6/20/2017 12:00:00 AM,Discharge,2.43
6/20/2017 12:00:00 AM,Level,1.022
6/21/2017 12:00:00 AM,Discharge,2.26
6/21/2017 12:00:00 AM,Level,1.004
6/22/2017 12:00:00 AM,Discharge,2.11
6/22/2017 12:00:00 AM,Level,0.987
6/23/2017 12:00:00 AM,Discharge,2
6/23/2017 12:00:00 AM,Level,0.973
6/24/2017 12:00:00 AM,Discharge,1.9
6/24/2017 12:00:00 AM,Level,0.961
6/25/2017 12:00:00 AM,Discharge,1.83
6/25/2017 12:00:00 AM,Level,0.953
6/26/2017 12:00:00 AM,Discharge,1.8
6/26/2017 12:00:00 AM,Level,0.949
6/27/2017 12:00:00 AM,Discharge,1.75
6/27/2017 12:00:00 AM,Level,0.944
6/28/2017 12:00:00 AM,Discharge,1.73
6/28/2017 12:00:00 AM,Level,0.94
6/29/2017 12:00:00 AM,Discharge,1.72
6/29/2017 12:00:00 AM,Level,0.939
6/30/2017 12:00:00 AM,Discharge,1.69
6/30/2017 12:00:00 AM,Level,0.935
7/1/2017 12:00:00 AM,Discharge,1.64
7/1/2017 12:00:00 AM,Level,0.929
7/2/2017 12:00:00 AM,Discharge,1.6
7/2/2017 12:00:00 AM,Level,0.924
7/3/2017 12:00:00 AM,Discharge,1.54
7/3/2017 12:00:00 AM,Level,0.916
7/4/2017 12:00:00 AM,Discharge,1.49
7/4/2017 12:00:00 AM,Level,0.909
7/5/2017 12:00:00 AM,Discharge,1.45
7/5/2017 12:00:00 AM,Level,0.903
7/6/2017 12:00:00 AM,Discharge,1.42
7/6/2017 12:00:00 AM,Level,0.899
7/7/2017 12:00:00 AM,Discharge,1.39
7/7/2017 12:00:00 AM,Level,0.895
7/8/2017 12:00:00 AM,Discharge,1.37
7/8/2017 12:00:00 AM,Level,0.892
7/9/2017 12:00:00 AM,Discharge,1.35
7/9/2017 12:00:00 AM,Level,0.889
7/10/2017 12:00:00 AM,Discharge,1.33
7/10/2017 12:00:00 AM,Level,0.886
7/11/2017 12:00:00 AM,Discharge,1.3
7/11/2017 12:00:00 AM,Level,0.882
7/12/2017 12:00:00 AM,Discharge,1.27
7/12/2017 12:00:00 AM,Level,0.878
7/13/2017 12:00:00 AM,Discharge,1.24
7/13/2017 12:00:00 AM,Level,0.873
7/14/2017 12:00:00 AM,Discharge,1.21
7/14/2017 12:00:00 AM,Level,0.868
7/15/2017 12:00:00 AM,Discharge,1.19
7/15/2017 12:00:00 AM,Level,0.865
7/16/2017 12:00:00 AM,Discharge,1.19
7/16/2017 12:00:00 AM,Level,0.866
7/17/2017 12:00:00 AM,Discharge,1.22
7/17/2017 12:00:00 AM,Level,0.869
7/18/2017 12:00:00 AM,Discharge,1.2
7/18/2017 12:00:00 AM,Level,0.866
7/19/2017 12:00:00 AM,Discharge,1.11
7/19/2017 12:00:00 AM,Level,0.853
7/20/2017 12:00:00 AM,Discharge,1.12
7/20/2017 12:00:00 AM,Level,0.854
7/21/2017 12:00:00 AM,Discharge,1.15
7/21/2017 12:00:00 AM,Level,0.858
7/22/2017 12:00:00 AM,Discharge,1.12
7/22/2017 12:00:00 AM,Level,0.854
7/23/2017 12:00:00 AM,Discharge,1.09
7/23/2017 12:00:00 AM,Level,0.849
7/24/2017 12:00:00 AM,Discharge,1.07
7/24/2017 12:00:00 AM,Level,0.846
7/25/2017 12:00:00 AM,Discharge,1.06
7/25/2017 12:00:00 AM,Level,0.844
7/26/2017 12:00:00 AM,Discharge,1.04
7/26/2017 12:00:00 AM,Level,0.841
7/27/2017 12:00:00 AM,Discharge,1.01
7/27/2017 12:00:00 AM,Level,0.836
7/28/2017 12:00:00 AM,Discharge,0.983
7/28/2017 12:00:00 AM,Level,0.831
7/29/2017 12:00:00 AM,Discharge,0.964
7/29/2017 12:00:00 AM,Level,0.828
7/30/2017 12:00:00 AM,Discharge,0.959
7/30/2017 12:00:00 AM,Level,0.827
7/31/2017 12:00:00 AM,Discharge,0.962
7/31/2017 12:00:00 AM,Level,0.828
8/1/2017 12:00:00 AM,Discharge,0.975
8/1/2017 12:00:00 AM,Level,0.83
8/2/2017 12:00:00 AM,Discharge,0.972
8/2/2017 12:00:00 AM,Level,0.829
8/3/2017 12:00:00 AM,Discharge,0.958
8/3/2017 12:00:00 AM,Level,0.827
8/4/2017 12:00:00 AM,Discharge,0.919
8/4/2017 12:00:00 AM,Level,0.82
8/5/2017 12:00:00 AM,Discharge,0.896
8/5/2017 12:00:00 AM,Level,0.816
8/6/2017 12:00:00 AM,Discharge,0.906
8/6/2017 12:00:00 AM,Level,0.818
8/7/2017 12:00:00 AM,Discharge,0.918
8/7/2017 12:00:00 AM,Level,0.82
8/8/2017 12:00:00 AM,Discharge,0.926
8/8/2017 12:00:00 AM,Level,0.822
8/9/2017 12:00:00 AM,Discharge,0.917
8/9/2017 12:00:00 AM,Level,0.82
8/10/2017 12:00:00 AM,Discharge,0.897
8/10/2017 12:00:00 AM,Level,0.816
8/11/2017 12:00:00 AM,Discharge,0.872
8/11/2017 12:00:00 AM,Level,0.812
8/12/2017 12:00:00 AM,Discharge,0.85
8/12/2017 12:00:00 AM,Level,0.808
8/13/2017 12:00:00 AM,Discharge,0.875
8/13/2017 12:00:00 AM,Level,0.812
8/14/2017 12:00:00 AM,Discharge,0.931
8/14/2017 12:00:00 AM,Level,0.832
8/15/2017 12:00:00 AM,Discharge,0.938
8/15/2017 12:00:00 AM,Level,0.837
8/16/2017 12:00:00 AM,Discharge,1
8/16/2017 12:00:00 AM,Level,0.854
8/17/2017 12:00:00 AM,Discharge,1.16
8/17/2017 12:00:00 AM,Level,0.883
8/18/2017 12:00:00 AM,Discharge,1.17
8/18/2017 12:00:00 AM,Level,0.877
8/19/2017 12:00:00 AM,Discharge,1.17
8/19/2017 12:00:00 AM,Level,0.863
8/20/2017 12:00:00 AM,Discharge,1.18
8/20/2017 12:00:00 AM,Level,0.864
8/21/2017 12:00:00 AM,Discharge,1.14
8/21/2017 12:00:00 AM,Level,0.86
8/22/2017 12:00:00 AM,Discharge,1.11
8/22/2017 12:00:00 AM,Level,0.854
8/23/2017 12:00:00 AM,Discharge,1.08
8/23/2017 12:00:00 AM,Level,0.848
8/24/2017 12:00:00 AM,Discharge,1.09
8/24/2017 12:00:00 AM,Level,0.851
8/25/2017 12:00:00 AM,Discharge,1.08
8/25/2017 12:00:00 AM,Level,0.848
8/26/2017 12:00:00 AM,Discharge,1.05
8/26/2017 12:00:00 AM,Level,0.842
8/27/2017 12:00:00 AM,Discharge,1.01
8/27/2017 12:00:00 AM,Level,0.836
8/28/2017 12:00:00 AM,Discharge,0.948
8/28/2017 12:00:00 AM,Level,0.825
8/29/2017 12:00:00 AM,Discharge,0.885
8/29/2017 12:00:00 AM,Level,0.814
8/30/2017 12:00:00 AM,Discharge,0.823
8/30/2017 12:00:00 AM,Level,0.803
8/31/2017 12:00:00 AM,Discharge,0.783
8/31/2017 12:00:00 AM,Level,0.795
9/1/2017 12:00:00 AM,Discharge,0.734
9/1/2017 12:00:00 AM,Level,0.785
9/2/2017 12:00:00 AM,Discharge,0.728
9/2/2017 12:00:00 AM,Level,0.784
9/3/2017 12:00:00 AM,Discharge,0.717
9/3/2017 12:00:00 AM,Level,0.782
9/4/2017 12:00:00 AM,Discharge,0.655
9/4/2017 12:00:00 AM,Level,0.769
9/5/2017 12:00:00 AM,Discharge,0.573
9/5/2017 12:00:00 AM,Level,0.751
9/6/2017 12:00:00 AM,Discharge,0.487
9/6/2017 12:00:00 AM,Level,0.731
9/7/2017 12:00:00 AM,Discharge,0.437
9/7/2017 12:00:00 AM,Level,0.718
9/8/2017 12:00:00 AM,Discharge,0.406
9/8/2017 12:00:00 AM,Level,0.71
9/9/2017 12:00:00 AM,Discharge,0.393
9/9/2017 12:00:00 AM,Level,0.706
9/10/2017 12:00:00 AM,Discharge,0.384
9/10/2017 12:00:00 AM,Level,0.704
9/11/2017 12:00:00 AM,Discharge,0.371
9/11/2017 12:00:00 AM,Level,0.7
9/12/2017 12:00:00 AM,Discharge,0.372
9/12/2017 12:00:00 AM,Level,0.701
9/13/2017 12:00:00 AM,Discharge,0.374
9/13/2017 12:00:00 AM,Level,0.701
9/14/2017 12:00:00 AM,Discharge,0.381
9/14/2017 12:00:00 AM,Level,0.703
9/15/2017 12:00:00 AM,Discharge,0.368
9/15/2017 12:00:00 AM,Level,0.7
9/16/2017 12:00:00 AM,Discharge,0.366
9/16/2017 12:00:00 AM,Level,0.699
9/17/2017 12:00:00 AM,Discharge,0.363
9/17/2017 12:00:00 AM,Level,0.698
9/18/2017 12:00:00 AM,Discharge,0.362
9/18/2017 12:00:00 AM,Level,0.698
9/19/2017 12:00:00 AM,Discharge,0.359
9/19/2017 12:00:00 AM,Level,0.697
9/20/2017 12:00:00 AM,Discharge,0.356
9/20/2017 12:00:00 AM,Level,0.696
9/21/2017 12:00:00 AM,Discharge,0.359
9/21/2017 12:00:00 AM,Level,0.697
9/22/2017 12:00:00 AM,Discharge,0.349
9/22/2017 12:00:00 AM,Level,0.694
9/23/2017 12:00:00 AM,Discharge,0.344
9/23/2017 12:00:00 AM,Level,0.692
9/24/2017 12:00:00 AM,Discharge,0.347
9/24/2017 12:00:00 AM,Level,0.693
9/25/2017 12:00:00 AM,Discharge,0.352
9/25/2017 12:00:00 AM,Level,0.695
9/26/2017 12:00:00 AM,Discharge,0.347
9/26/2017 12:00:00 AM,Level,0.693
9/27/2017 12:00:00 AM,Discharge,0.341
9/27/2017 12:00:00 AM,Level,0.692
9/28/2017 12:00:00 AM,Discharge,0.334
9/28/2017 12:00:00 AM,Level,0.689
9/29/2017 12:00:00 AM,Discharge,0.33
9/29/2017 12:00:00 AM,Level,0.688
9/30/2017 12:00:00 AM,Discharge,0.344
9/30/2017 12:00:00 AM,Level,0.693
10/1/2017 12:00:00 AM,Discharge,0.34
10/1/2017 12:00:00 AM,Level,0.691
10/2/2017 12:00:00 AM,Discharge,0.342
10/2/2017 12:00:00 AM,Level,0.692
10/3/2017 12:00:00 AM,Discharge,0.348
10/3/2017 12:00:00 AM,Level,0.694
10/4/2017 12:00:00 AM,Discharge,0.343
10/4/2017 12:00:00 AM,Level,0.692
10/5/2017 12:00:00 AM,Discharge,0.334
10/5/2017 12:00:00 AM,Level,0.689
10/6/2017 12:00:00 AM,Discharge,0.338
10/6/2017 12:00:00 AM,Level,0.691
10/7/2017 12:00:00 AM,Discharge,0.36
10/7/2017 12:00:00 AM,Level,0.697
10/8/2017 12:00:00 AM,Discharge,0.356
10/8/2017 12:00:00 AM,Level,0.696
10/9/2017 12:00:00 AM,Discharge,0.341
10/9/2017 12:00:00 AM,Level,0.692
10/10/2017 12:00:00 AM,Discharge,0.338
10/10/2017 12:00:00 AM,Level,0.691
10/11/2017 12:00:00 AM,Discharge,0.337
10/11/2017 12:00:00 AM,Level,0.69
10/12/2017 12:00:00 AM,Discharge,0.335
10/12/2017 12:00:00 AM,Level,0.69
10/13/2017 12:00:00 AM,Discharge,0.358
10/13/2017 12:00:00 AM,Level,0.697
10/14/2017 12:00:00 AM,Discharge,0.341
10/14/2017 12:00:00 AM,Level,0.692
10/15/2017 12:00:00 AM,Discharge,0.337
10/15/2017 12:00:00 AM,Level,0.69
10/16/2017 12:00:00 AM,Discharge,0.34
10/16/2017 12:00:00 AM,Level,0.691
10/17/2017 12:00:00 AM,Discharge,0.372
10/17/2017 12:00:00 AM,Level,0.701
10/18/2017 12:00:00 AM,Discharge,0.393
10/18/2017 12:00:00 AM,Level,0.706
10/19/2017 12:00:00 AM,Discharge,0.412
10/19/2017 12:00:00 AM,Level,0.712
10/20/2017 12:00:00 AM,Discharge,0.386
10/20/2017 12:00:00 AM,Level,0.705
10/21/2017 12:00:00 AM,Discharge,0.384
10/21/2017 12:00:00 AM,Level,0.704
10/22/2017 12:00:00 AM,Discharge,0.381
10/22/2017 12:00:00 AM,Level,0.703
10/23/2017 12:00:00 AM,Discharge,0.365
10/23/2017 12:00:00 AM,Level,0.699
10/24/2017 12:00:00 AM,Discharge,0.358
10/24/2017 12:00:00 AM,Level,0.697
10/25/2017 12:00:00 AM,Discharge,0.336
10/25/2017 12:00:00 AM,Level,0.69
10/26/2017 12:00:00 AM,Discharge,0.332
10/26/2017 12:00:00 AM,Level,0.689
10/27/2017 12:00:00 AM,Discharge,0.326
10/27/2017 12:00:00 AM,Level,0.687
10/28/2017 12:00:00 AM,Discharge,0.321
10/28/2017 12:00:00 AM,Level,0.686
10/29/2017 12:00:00 AM,Discharge,0.32
10/29/2017 12:00:00 AM,Level,0.685
10/30/2017 12:00:00 AM,Discharge,0.317
10/30/2017 12:00:00 AM,Level,0.684
10/31/2017 12:00:00 AM,Discharge,0.328
10/31/2017 12:00:00 AM,Level,0.688
11/1/2017 12:00:00 AM,Discharge,0.348
11/1/2017 12:00:00 AM,Level,0.694
11/2/2017 12:00:00 AM,Discharge,0.364
11/2/2017 12:00:00 AM,Level,0.698
11/3/2017 12:00:00 AM,Discharge,0.314
11/3/2017 12:00:00 AM,Level,0.713
11/4/2017 12:00:00 AM,Discharge,0.301
11/4/2017 12:00:00 AM,Level,0.783
11/5/2017 12:00:00 AM,Discharge,0.302
11/5/2017 12:00:00 AM,Level,0.744
11/6/2017 12:00:00 AM,Discharge,0.303
11/6/2017 12:00:00 AM,Level,0.754
11/7/2017 12:00:00 AM,Discharge,0.303
11/7/2017 12:00:00 AM,Level,0.804
11/8/2017 12:00:00 AM,Discharge,0.304
11/8/2017 12:00:00 AM,Level,0.705
11/9/2017 12:00:00 AM,Discharge,0.306
11/9/2017 12:00:00 AM,Level,0.681
11/10/2017 12:00:00 AM,Discharge,0.308
11/10/2017 12:00:00 AM,Level,0.681
11/11/2017 12:00:00 AM,Discharge,0.306
11/11/2017 12:00:00 AM,Level,0.681
11/12/2017 12:00:00 AM,Discharge,0.311
11/12/2017 12:00:00 AM,Level,0.683
11/13/2017 12:00:00 AM,Discharge,0.336
11/13/2017 12:00:00 AM,Level,0.69
11/14/2017 12:00:00 AM,Discharge,0.333
11/14/2017 12:00:00 AM,Level,0.689
11/15/2017 12:00:00 AM,Discharge,0.324
11/15/2017 12:00:00 AM,Level,0.686
11/16/2017 12:00:00 AM,Discharge,0.311
11/16/2017 12:00:00 AM,Level,0.682
11/17/2017 12:00:00 AM,Discharge,0.301
11/17/2017 12:00:00 AM,Level,0.679
11/18/2017 12:00:00 AM,Discharge,0.29
11/18/2017 12:00:00 AM,Level,0.676
11/19/2017 12:00:00 AM,Discharge,0.288
11/19/2017 12:00:00 AM,Level,0.675
11/20/2017 12:00:00 AM,Discharge,0.284
11/20/2017 12:00:00 AM,Level,0.674
11/21/2017 12:00:00 AM,Discharge,0.281
11/21/2017 12:00:00 AM,Level,0.673
11/22/2017 12:00:00 AM,Discharge,0.279
11/22/2017 12:00:00 AM,Level,0.672
11/23/2017 12:00:00 AM,Discharge,0.302
11/23/2017 12:00:00 AM,Level,0.68
11/24/2017 12:00:00 AM,Discharge,0.329
11/24/2017 12:00:00 AM,Level,0.688
11/25/2017 12:00:00 AM,Discharge,0.333
11/25/2017 12:00:00 AM,Level,0.689
11/26/2017 12:00:00 AM,Discharge,0.355
11/26/2017 12:00:00 AM,Level,0.696
11/27/2017 12:00:00 AM,Discharge,0.419
11/27/2017 12:00:00 AM,Level,0.713
11/28/2017 12:00:00 AM,Discharge,0.381
11/28/2017 12:00:00 AM,Level,0.703
11/29/2017 12:00:00 AM,Discharge,0.341
11/29/2017 12:00:00 AM,Level,0.692
11/30/2017 12:00:00 AM,Discharge,0.338
11/30/2017 12:00:00 AM,Level,0.691
12/1/2017 12:00:00 AM,Discharge,0.34
12/1/2017 12:00:00 AM,Level,0.691
12/2/2017 12:00:00 AM,Discharge,0.343
12/2/2017 12:00:00 AM,Level,0.692
12/3/2017 12:00:00 AM,Discharge,0.335
12/3/2017 12:00:00 AM,Level,0.69
12/4/2017 12:00:00 AM,Discharge,0.319
12/4/2017 12:00:00 AM,Level,0.722
12/5/2017 12:00:00 AM,Discharge,0.337
12/5/2017 12:00:00 AM,Level,0.69
12/6/2017 12:00:00 AM,Discharge,0.353
12/6/2017 12:00:00 AM,Level,0.695
12/7/2017 12:00:00 AM,Discharge,0.377
12/7/2017 12:00:00 AM,Level,0.702
12/8/2017 12:00:00 AM,Discharge,0.378
12/8/2017 12:00:00 AM,Level,0.702
12/9/2017 12:00:00 AM,Discharge,0.373
12/9/2017 12:00:00 AM,Level,0.701
12/10/2017 12:00:00 AM,Discharge,0.359
12/10/2017 12:00:00 AM,Level,0.697
12/11/2017 12:00:00 AM,Discharge,0.337
12/11/2017 12:00:00 AM,Level,0.782
12/12/2017 12:00:00 AM,Discharge,0.324
12/12/2017 12:00:00 AM,Level,0.809
12/13/2017 12:00:00 AM,Discharge,0.318
12/13/2017 12:00:00 AM,Level,0.685
12/14/2017 12:00:00 AM,Discharge,0.341
12/14/2017 12:00:00 AM,Level,0.692
12/15/2017 12:00:00 AM,Discharge,0.344
12/15/2017 12:00:00 AM,Level,0.692
12/16/2017 12:00:00 AM,Discharge,0.338
12/16/2017 12:00:00 AM,Level,0.691
12/17/2017 12:00:00 AM,Discharge,0.342
12/17/2017 12:00:00 AM,Level,0.692
12/18/2017 12:00:00 AM,Discharge,0.348
12/18/2017 12:00:00 AM,Level,0.694
12/19/2017 12:00:00 AM,Discharge,0.36
12/19/2017 12:00:00 AM,Level,0.697
12/20/2017 12:00:00 AM,Discharge,0.366
12/20/2017 12:00:00 AM,Level,0.779
12/21/2017 12:00:00 AM,Discharge,0.355
12/21/2017 12:00:00 AM,Level,0.858
